date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:36:38	134294/134294	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2220c96-5d2a42887a100%22	https://davur.dexignzone.com/frontend/icons/font-awesome/webfonts/fa-brands-400.eot?	C:/Mes%20Sites%20Web/dahboard%20reataurant/davur.dexignzone.com/frontend/icons/font-awesome/webfonts/fa-brands-400d41d.eot	(from https://davur.dexignzone.com/frontend/icons/font-awesome/css/all.min.css)
12:36:42	89988/89988	---M--	200	added ('OK')	application/font-woff	etag:%2215f84-5d2a42887a100%22	https://davur.dexignzone.com/frontend/icons/font-awesome/webfonts/fa-brands-400.woff	C:/Mes%20Sites%20Web/dahboard%20reataurant/davur.dexignzone.com/frontend/icons/font-awesome/webfonts/fa-brands-400.woff	(from https://davur.dexignzone.com/frontend/icons/font-awesome/css/all.min.css)
12:36:42	133988/133988	---M--	200	added ('OK')	application/x-font-ttf	etag:%2220b64-5d2a42887a100%22	https://davur.dexignzone.com/frontend/icons/font-awesome/webfonts/fa-brands-400.ttf	C:/Mes%20Sites%20Web/dahboard%20reataurant/davur.dexignzone.com/frontend/icons/font-awesome/webfonts/fa-brands-400.ttf	(from https://davur.dexignzone.com/frontend/icons/font-awesome/css/all.min.css)
12:36:45	34034/34034	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2284f2-5d2a42887a100%22	https://davur.dexignzone.com/frontend/icons/font-awesome/webfonts/fa-regular-400.eot	C:/Mes%20Sites%20Web/dahboard%20reataurant/davur.dexignzone.com/frontend/icons/font-awesome/webfonts/fa-regular-400.eot	(from https://davur.dexignzone.com/frontend/icons/font-awesome/css/all.min.css)
12:36:47	747927/747927	---M--	200	added ('OK')	image/svg+xml	etag:%22b6997-5d2a42887a100%22	https://davur.dexignzone.com/frontend/icons/font-awesome/webfonts/fa-brands-400.svg	C:/Mes%20Sites%20Web/dahboard%20reataurant/davur.dexignzone.com/frontend/icons/font-awesome/webfonts/fa-brands-400.svg	(from https://davur.dexignzone.com/frontend/icons/font-awesome/css/all.min.css)
12:36:47	34034/34034	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2284f2-5d2a42887a100%22	https://davur.dexignzone.com/frontend/icons/font-awesome/webfonts/fa-regular-400.eot?	C:/Mes%20Sites%20Web/dahboard%20reataurant/davur.dexignzone.com/frontend/icons/font-awesome/webfonts/fa-regular-400d41d.eot	(from https://davur.dexignzone.com/frontend/icons/font-awesome/css/all.min.css)
12:36:48	13224/13224	---M--	200	added ('OK')	application/font-woff2	etag:%2233a8-5d2a42887a100%22	https://davur.dexignzone.com/frontend/icons/font-awesome/webfonts/fa-regular-400.woff2	C:/Mes%20Sites%20Web/dahboard%20reataurant/davur.dexignzone.com/frontend/icons/font-awesome/webfonts/fa-regular-400.woff2	(from https://davur.dexignzone.com/frontend/icons/font-awesome/css/all.min.css)
12:36:49	16276/16276	---M--	200	added ('OK')	application/font-woff	etag:%223f94-5d2a42887a100%22	https://davur.dexignzone.com/frontend/icons/font-awesome/webfonts/fa-regular-400.woff	C:/Mes%20Sites%20Web/dahboard%20reataurant/davur.dexignzone.com/frontend/icons/font-awesome/webfonts/fa-regular-400.woff	(from https://davur.dexignzone.com/frontend/icons/font-awesome/css/all.min.css)
12:36:51	33736/33736	---M--	200	added ('OK')	application/x-font-ttf	etag:%2283c8-5d2a42887a100%22	https://davur.dexignzone.com/frontend/icons/font-awesome/webfonts/fa-regular-400.ttf	C:/Mes%20Sites%20Web/dahboard%20reataurant/davur.dexignzone.com/frontend/icons/font-awesome/webfonts/fa-regular-400.ttf	(from https://davur.dexignzone.com/frontend/icons/font-awesome/css/all.min.css)
12:36:53	144714/144714	---M--	200	added ('OK')	image/svg+xml	etag:%222354a-5d2a42887a100%22	https://davur.dexignzone.com/frontend/icons/font-awesome/webfonts/fa-regular-400.svg	C:/Mes%20Sites%20Web/dahboard%20reataurant/davur.dexignzone.com/frontend/icons/font-awesome/webfonts/fa-regular-400.svg	(from https://davur.dexignzone.com/frontend/icons/font-awesome/css/all.min.css)
12:36:57	203030/203030	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2231916-5d2a42887a100%22	https://davur.dexignzone.com/frontend/icons/font-awesome/webfonts/fa-solid-900.eot	C:/Mes%20Sites%20Web/dahboard%20reataurant/davur.dexignzone.com/frontend/icons/font-awesome/webfonts/fa-solid-900.eot	(from https://davur.dexignzone.com/frontend/icons/font-awesome/css/all.min.css)
12:37:05	78268/78268	---M--	200	added ('OK')	application/font-woff2	etag:%22131bc-5d2a42887a100%22	https://davur.dexignzone.com/frontend/icons/font-awesome/webfonts/fa-solid-900.woff2	C:/Mes%20Sites%20Web/dahboard%20reataurant/davur.dexignzone.com/frontend/icons/font-awesome/webfonts/fa-solid-900.woff2	(from https://davur.dexignzone.com/frontend/icons/font-awesome/css/all.min.css)
12:37:07	203030/203030	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2231916-5d2a42887a100%22	https://davur.dexignzone.com/frontend/icons/font-awesome/webfonts/fa-solid-900.eot?	C:/Mes%20Sites%20Web/dahboard%20reataurant/davur.dexignzone.com/frontend/icons/font-awesome/webfonts/fa-solid-900d41d.eot	(from https://davur.dexignzone.com/frontend/icons/font-awesome/css/all.min.css)
12:37:13	101648/101648	---M--	200	added ('OK')	application/font-woff	etag:%2218d10-5d2a42887a100%22	https://davur.dexignzone.com/frontend/icons/font-awesome/webfonts/fa-solid-900.woff	C:/Mes%20Sites%20Web/dahboard%20reataurant/davur.dexignzone.com/frontend/icons/font-awesome/webfonts/fa-solid-900.woff	(from https://davur.dexignzone.com/frontend/icons/font-awesome/css/all.min.css)
12:37:18	202744/202744	---M--	200	added ('OK')	application/x-font-ttf	etag:%22317f8-5d2a42887a100%22	https://davur.dexignzone.com/frontend/icons/font-awesome/webfonts/fa-solid-900.ttf	C:/Mes%20Sites%20Web/dahboard%20reataurant/davur.dexignzone.com/frontend/icons/font-awesome/webfonts/fa-solid-900.ttf	(from https://davur.dexignzone.com/frontend/icons/font-awesome/css/all.min.css)
12:37:32	358676/358676	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2257914-58dde99508380%22	https://davur.dexignzone.com/frontend/icons/material-design-iconic-font/fonts/materialdesignicons-webfont.eot?v=2.4.85	C:/Mes%20Sites%20Web/dahboard%20reataurant/davur.dexignzone.com/frontend/icons/material-design-iconic-font/fonts/materialdesignicons-webfont683c.eot	(from https://davur.dexignzone.com/frontend/icons/material-design-iconic-font/css/materialdesignicons.min.css)
12:37:33	358676/358676	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2257914-58dde99508380%22	https://davur.dexignzone.com/frontend/icons/material-design-iconic-font/fonts/materialdesignicons-webfont.eot?	C:/Mes%20Sites%20Web/dahboard%20reataurant/davur.dexignzone.com/frontend/icons/material-design-iconic-font/fonts/materialdesignicons-webfontd41d.eot	(from https://davur.dexignzone.com/frontend/icons/material-design-iconic-font/css/materialdesignicons.min.css)
12:37:45	176416/176416	---M--	200	added ('OK')	application/font-woff	etag:%222b120-58dde99508380%22	https://davur.dexignzone.com/frontend/icons/material-design-iconic-font/fonts/materialdesignicons-webfont.woff?v=2.4.85	C:/Mes%20Sites%20Web/dahboard%20reataurant/davur.dexignzone.com/frontend/icons/material-design-iconic-font/fonts/materialdesignicons-webfont683c.woff	(from https://davur.dexignzone.com/frontend/icons/material-design-iconic-font/css/materialdesignicons.min.css)
12:37:51	132144/132144	---M--	200	added ('OK')	application/font-woff2	etag:%2220430-58dde99508380%22	https://davur.dexignzone.com/frontend/icons/material-design-iconic-font/fonts/materialdesignicons-webfont.woff2?v=2.4.85	C:/Mes%20Sites%20Web/dahboard%20reataurant/davur.dexignzone.com/frontend/icons/material-design-iconic-font/fonts/materialdesignicons-webfont683c.woff2	(from https://davur.dexignzone.com/frontend/icons/material-design-iconic-font/css/materialdesignicons.min.css)
12:37:57	918991/918991	---M--	200	added ('OK')	image/svg+xml	etag:%22e05cf-5d2a42887a100%22	https://davur.dexignzone.com/frontend/icons/font-awesome/webfonts/fa-solid-900.svg	C:/Mes%20Sites%20Web/dahboard%20reataurant/davur.dexignzone.com/frontend/icons/font-awesome/webfonts/fa-solid-900.svg	(from https://davur.dexignzone.com/frontend/icons/font-awesome/css/all.min.css)
12:38:07	78748/78748	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221339c-58dde99508380%22	https://davur.dexignzone.com/frontend/icons/themify-icons/fonts/themify9f24.eot?-fvbane	C:/Mes%20Sites%20Web/dahboard%20reataurant/davur.dexignzone.com/frontend/icons/themify-icons/fonts/themify9f249f24.eot	(from https://davur.dexignzone.com/frontend/icons/themify-icons/css/themify-icons.css)
12:38:12	78748/78748	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221339c-58dde99508380%22	https://davur.dexignzone.com/frontend/icons/themify-icons/fonts/themifyd41d.eot?	C:/Mes%20Sites%20Web/dahboard%20reataurant/davur.dexignzone.com/frontend/icons/themify-icons/fonts/themifyd41dd41d.eot	(from https://davur.dexignzone.com/frontend/icons/themify-icons/css/themify-icons.css)
12:38:16	56108/56108	---M--	200	added ('OK')	application/font-woff	etag:%22db2c-58dde99508380%22	https://davur.dexignzone.com/frontend/icons/themify-icons/fonts/themify.woff	C:/Mes%20Sites%20Web/dahboard%20reataurant/davur.dexignzone.com/frontend/icons/themify-icons/fonts/themify.woff	(from https://davur.dexignzone.com/frontend/icons/themify-icons/css/themify-icons.css)
12:38:20	78584/78584	---M--	200	added ('OK')	application/x-font-ttf	etag:%22132f8-58dde99508380%22	https://davur.dexignzone.com/frontend/icons/themify-icons/fonts/themify.ttf	C:/Mes%20Sites%20Web/dahboard%20reataurant/davur.dexignzone.com/frontend/icons/themify-icons/fonts/themify.ttf	(from https://davur.dexignzone.com/frontend/icons/themify-icons/css/themify-icons.css)
12:38:30	234630/234630	---M--	200	added ('OK')	image/svg+xml	etag:%2239486-58dde99508380%22	https://davur.dexignzone.com/frontend/icons/themify-icons/fonts/themify9f24.svg?-fvbane	C:/Mes%20Sites%20Web/dahboard%20reataurant/davur.dexignzone.com/frontend/icons/themify-icons/fonts/themify9f249f24.svg	(from https://davur.dexignzone.com/frontend/icons/themify-icons/css/themify-icons.css)
12:38:39	156260/156260	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2226264-596c0603c3900%22	https://davur.dexignzone.com/frontend/icons/line-awesome/fonts/la-brands-400.eot?	C:/Mes%20Sites%20Web/dahboard%20reataurant/davur.dexignzone.com/frontend/icons/line-awesome/fonts/la-brands-400d41d.eot	(from https://davur.dexignzone.com/frontend/icons/line-awesome/css/line-awesome.min.css)
12:38:41	156260/156260	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2226264-596c0603c3900%22	https://davur.dexignzone.com/frontend/icons/line-awesome/fonts/la-brands-400.eot	C:/Mes%20Sites%20Web/dahboard%20reataurant/davur.dexignzone.com/frontend/icons/line-awesome/fonts/la-brands-400.eot	(from https://davur.dexignzone.com/frontend/icons/line-awesome/css/line-awesome.min.css)
12:38:42	358456/358456	---M--	200	added ('OK')	application/x-font-ttf	etag:%2257838-58dde99508380%22	https://davur.dexignzone.com/frontend/icons/material-design-iconic-font/fonts/materialdesignicons-webfont.ttf?v=2.4.85	C:/Mes%20Sites%20Web/dahboard%20reataurant/davur.dexignzone.com/frontend/icons/material-design-iconic-font/fonts/materialdesignicons-webfont683c.ttf	(from https://davur.dexignzone.com/frontend/icons/material-design-iconic-font/css/materialdesignicons.min.css)
12:38:48	84772/84772	---M--	200	added ('OK')	application/font-woff2	etag:%2214b24-596c0603c3900%22	https://davur.dexignzone.com/frontend/icons/line-awesome/fonts/la-brands-400.woff2	C:/Mes%20Sites%20Web/dahboard%20reataurant/davur.dexignzone.com/frontend/icons/line-awesome/fonts/la-brands-400.woff2	(from https://davur.dexignzone.com/frontend/icons/line-awesome/css/line-awesome.min.css)
12:38:49	98673/98673	---M--	200	added ('OK')	application/font-woff	etag:%2218171-596c0603c3900%22	https://davur.dexignzone.com/frontend/icons/line-awesome/fonts/la-brands-400.woff	C:/Mes%20Sites%20Web/dahboard%20reataurant/davur.dexignzone.com/frontend/icons/line-awesome/fonts/la-brands-400.woff	(from https://davur.dexignzone.com/frontend/icons/line-awesome/css/line-awesome.min.css)
12:38:50	156072/156072	---M--	200	added ('OK')	application/x-font-ttf	etag:%22261a8-596c0603c3900%22	https://davur.dexignzone.com/frontend/icons/line-awesome/fonts/la-brands-400.ttf	C:/Mes%20Sites%20Web/dahboard%20reataurant/davur.dexignzone.com/frontend/icons/line-awesome/fonts/la-brands-400.ttf	(from https://davur.dexignzone.com/frontend/icons/line-awesome/css/line-awesome.min.css)
12:38:52	33916/33916	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22847c-596c0603c3900%22	https://davur.dexignzone.com/frontend/icons/line-awesome/fonts/la-regular-400.eot	C:/Mes%20Sites%20Web/dahboard%20reataurant/davur.dexignzone.com/frontend/icons/line-awesome/fonts/la-regular-400.eot	(from https://davur.dexignzone.com/frontend/icons/line-awesome/css/line-awesome.min.css)
12:38:53	33916/33916	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22847c-596c0603c3900%22	https://davur.dexignzone.com/frontend/icons/line-awesome/fonts/la-regular-400.eot?	C:/Mes%20Sites%20Web/dahboard%20reataurant/davur.dexignzone.com/frontend/icons/line-awesome/fonts/la-regular-400d41d.eot	(from https://davur.dexignzone.com/frontend/icons/line-awesome/css/line-awesome.min.css)
12:38:54	12900/12900	---M--	200	added ('OK')	application/font-woff2	etag:%223264-596c0603c3900%22	https://davur.dexignzone.com/frontend/icons/line-awesome/fonts/la-regular-400.woff2	C:/Mes%20Sites%20Web/dahboard%20reataurant/davur.dexignzone.com/frontend/icons/line-awesome/fonts/la-regular-400.woff2	(from https://davur.dexignzone.com/frontend/icons/line-awesome/css/line-awesome.min.css)
12:38:55	15489/15489	---M--	200	added ('OK')	application/font-woff	etag:%223c81-596c0603c3900%22	https://davur.dexignzone.com/frontend/icons/line-awesome/fonts/la-regular-400.woff	C:/Mes%20Sites%20Web/dahboard%20reataurant/davur.dexignzone.com/frontend/icons/line-awesome/fonts/la-regular-400.woff	(from https://davur.dexignzone.com/frontend/icons/line-awesome/css/line-awesome.min.css)
12:38:55	33724/33724	---M--	200	added ('OK')	application/x-font-ttf	etag:%2283bc-596c0603c3900%22	https://davur.dexignzone.com/frontend/icons/line-awesome/fonts/la-regular-400.ttf	C:/Mes%20Sites%20Web/dahboard%20reataurant/davur.dexignzone.com/frontend/icons/line-awesome/fonts/la-regular-400.ttf	(from https://davur.dexignzone.com/frontend/icons/line-awesome/css/line-awesome.min.css)
12:38:59	113535/113535	---M--	200	added ('OK')	image/svg+xml	etag:%221bb7f-596c0603c3900%22	https://davur.dexignzone.com/frontend/icons/line-awesome/fonts/la-regular-400.svg	C:/Mes%20Sites%20Web/dahboard%20reataurant/davur.dexignzone.com/frontend/icons/line-awesome/fonts/la-regular-400.svg	(from https://davur.dexignzone.com/frontend/icons/line-awesome/css/line-awesome.min.css)
12:39:02	2753099/2753099	---M--	200	added ('OK')	image/svg+xml	etag:%222a024b-58dde99508380%22	https://davur.dexignzone.com/frontend/icons/material-design-iconic-font/fonts/materialdesignicons-webfont.svg?v=2.4.85	C:/Mes%20Sites%20Web/dahboard%20reataurant/davur.dexignzone.com/frontend/icons/material-design-iconic-font/fonts/materialdesignicons-webfont683c.svg	(from https://davur.dexignzone.com/frontend/icons/material-design-iconic-font/css/materialdesignicons.min.css)
12:39:04	226312/226312	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2237408-596c0603c3900%22	https://davur.dexignzone.com/frontend/icons/line-awesome/fonts/la-solid-900.eot	C:/Mes%20Sites%20Web/dahboard%20reataurant/davur.dexignzone.com/frontend/icons/line-awesome/fonts/la-solid-900.eot	(from https://davur.dexignzone.com/frontend/icons/line-awesome/css/line-awesome.min.css)
12:39:04	226312/226312	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2237408-596c0603c3900%22	https://davur.dexignzone.com/frontend/icons/line-awesome/fonts/la-solid-900.eot?	C:/Mes%20Sites%20Web/dahboard%20reataurant/davur.dexignzone.com/frontend/icons/line-awesome/fonts/la-solid-900d41d.eot	(from https://davur.dexignzone.com/frontend/icons/line-awesome/css/line-awesome.min.css)
12:39:08	96752/96752	---M--	200	added ('OK')	application/font-woff2	etag:%22179f0-596c0603c3900%22	https://davur.dexignzone.com/frontend/icons/line-awesome/fonts/la-solid-900.woff2	C:/Mes%20Sites%20Web/dahboard%20reataurant/davur.dexignzone.com/frontend/icons/line-awesome/fonts/la-solid-900.woff2	(from https://davur.dexignzone.com/frontend/icons/line-awesome/css/line-awesome.min.css)
12:39:11	927335/927335	---M--	200	added ('OK')	image/svg+xml	etag:%22e2667-596c0603c3900%22	https://davur.dexignzone.com/frontend/icons/line-awesome/fonts/la-brands-400.svg	C:/Mes%20Sites%20Web/dahboard%20reataurant/davur.dexignzone.com/frontend/icons/line-awesome/fonts/la-brands-400.svg	(from https://davur.dexignzone.com/frontend/icons/line-awesome/css/line-awesome.min.css)
12:39:12	125421/125421	---M--	200	added ('OK')	application/font-woff	etag:%221e9ed-596c0603c3900%22	https://davur.dexignzone.com/frontend/icons/line-awesome/fonts/la-solid-900.woff	C:/Mes%20Sites%20Web/dahboard%20reataurant/davur.dexignzone.com/frontend/icons/line-awesome/fonts/la-solid-900.woff	(from https://davur.dexignzone.com/frontend/icons/line-awesome/css/line-awesome.min.css)
12:39:15	226128/226128	---M--	200	added ('OK')	application/x-font-ttf	etag:%2237350-596c0603c3900%22	https://davur.dexignzone.com/frontend/icons/line-awesome/fonts/la-solid-900.ttf	C:/Mes%20Sites%20Web/dahboard%20reataurant/davur.dexignzone.com/frontend/icons/line-awesome/fonts/la-solid-900.ttf	(from https://davur.dexignzone.com/frontend/icons/line-awesome/css/line-awesome.min.css)
12:39:24	24288/24288	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225ee0-58eadd266eb80%22	https://davur.dexignzone.com/frontend/icons/avasta/fonts/avasta.eot	C:/Mes%20Sites%20Web/dahboard%20reataurant/davur.dexignzone.com/frontend/icons/avasta/fonts/avasta.eot	(from https://davur.dexignzone.com/frontend/icons/avasta/css/style.css)
12:39:25	923151/923151	---M--	200	added ('OK')	image/svg+xml	etag:%22e160f-596c0603c3900%22	https://davur.dexignzone.com/frontend/icons/line-awesome/fonts/la-solid-900.svg	C:/Mes%20Sites%20Web/dahboard%20reataurant/davur.dexignzone.com/frontend/icons/line-awesome/fonts/la-solid-900.svg	(from https://davur.dexignzone.com/frontend/icons/line-awesome/css/line-awesome.min.css)
12:39:26	11552/11552	---M--	200	added ('OK')	application/font-woff2	etag:%222d20-58eadd266eb80%22	https://davur.dexignzone.com/frontend/icons/avasta/fonts/avasta.woff2	C:/Mes%20Sites%20Web/dahboard%20reataurant/davur.dexignzone.com/frontend/icons/avasta/fonts/avasta.woff2	(from https://davur.dexignzone.com/frontend/icons/avasta/css/style.css)
12:39:29	13884/13884	---M--	200	added ('OK')	application/font-woff	etag:%22363c-58eadd266eb80%22	https://davur.dexignzone.com/frontend/icons/avasta/fonts/avasta.woff	C:/Mes%20Sites%20Web/dahboard%20reataurant/davur.dexignzone.com/frontend/icons/avasta/fonts/avasta.woff	(from https://davur.dexignzone.com/frontend/icons/avasta/css/style.css)
12:39:29	24128/24128	---M--	200	added ('OK')	application/x-font-ttf	etag:%225e40-58eadd266eb80%22	https://davur.dexignzone.com/frontend/icons/avasta/fonts/avasta.ttf	C:/Mes%20Sites%20Web/dahboard%20reataurant/davur.dexignzone.com/frontend/icons/avasta/fonts/avasta.ttf	(from https://davur.dexignzone.com/frontend/icons/avasta/css/style.css)
12:39:32	140159/140159	---M--	200	added ('OK')	image/svg+xml	etag:%222237f-58eadd266eb80%22	https://davur.dexignzone.com/frontend/icons/avasta/fonts/avasta.svg	C:/Mes%20Sites%20Web/dahboard%20reataurant/davur.dexignzone.com/frontend/icons/avasta/fonts/avasta.svg	(from https://davur.dexignzone.com/frontend/icons/avasta/css/style.css)
12:39:34	109594/109594	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221ac1a-54dfa2bb50680%22	https://davur.dexignzone.com/frontend/icons/flaticon/Flaticon.eot	C:/Mes%20Sites%20Web/dahboard%20reataurant/davur.dexignzone.com/frontend/icons/flaticon/Flaticon.eot	(from https://davur.dexignzone.com/frontend/icons/flaticon/flaticon.css)
12:39:36	109594/109594	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221ac1a-54dfa2bb50680%22	https://davur.dexignzone.com/frontend/icons/flaticon/Flaticon.eot?	C:/Mes%20Sites%20Web/dahboard%20reataurant/davur.dexignzone.com/frontend/icons/flaticon/Flaticond41d.eot	(from https://davur.dexignzone.com/frontend/icons/flaticon/flaticon.css)
12:39:39	109416/109416	---M--	200	added ('OK')	application/x-font-ttf	etag:%221ab68-54dfa2bb50680%22	https://davur.dexignzone.com/frontend/icons/flaticon/Flaticon.ttf	C:/Mes%20Sites%20Web/dahboard%20reataurant/davur.dexignzone.com/frontend/icons/flaticon/Flaticon.ttf	(from https://davur.dexignzone.com/frontend/icons/flaticon/flaticon.css)
12:39:41	51720/51720	---M--	200	added ('OK')	application/font-woff	etag:%22ca08-54dfa2bb50680%22	https://davur.dexignzone.com/frontend/icons/flaticon/Flaticon.woff	C:/Mes%20Sites%20Web/dahboard%20reataurant/davur.dexignzone.com/frontend/icons/flaticon/Flaticon.woff	(from https://davur.dexignzone.com/frontend/icons/flaticon/flaticon.css)
12:39:42	134332/134332	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2220cbc-5b12de1f30c80%22	https://davur.dexignzone.com/frontend/icons/icomoon/fonts/icomoon.eot	C:/Mes%20Sites%20Web/dahboard%20reataurant/davur.dexignzone.com/frontend/icons/icomoon/fonts/icomoon.eot	(from https://davur.dexignzone.com/frontend/icons/icomoon/icomoon.css)
12:39:45	134168/134168	---M--	200	added ('OK')	application/x-font-ttf	etag:%2220c18-5af08dcc43a80%22	https://davur.dexignzone.com/frontend/icons/icomoon/fonts/icomoon.ttf	C:/Mes%20Sites%20Web/dahboard%20reataurant/davur.dexignzone.com/frontend/icons/icomoon/fonts/icomoon.ttf	(from https://davur.dexignzone.com/frontend/icons/icomoon/icomoon.css)
12:39:48	134244/134244	---M--	200	added ('OK')	application/font-woff	etag:%2220c64-5af08dffc3400%22	https://davur.dexignzone.com/frontend/icons/icomoon/fonts/icomoon.woff	C:/Mes%20Sites%20Web/dahboard%20reataurant/davur.dexignzone.com/frontend/icons/icomoon/fonts/icomoon.woff	(from https://davur.dexignzone.com/frontend/icons/icomoon/icomoon.css)
12:39:53	455395/455395	---M--	200	added ('OK')	image/svg+xml	etag:%226f2e3-5af08e7234200%22	https://davur.dexignzone.com/frontend/icons/icomoon/fonts/icomoon.svg	C:/Mes%20Sites%20Web/dahboard%20reataurant/davur.dexignzone.com/frontend/icons/icomoon/fonts/icomoon.svg	(from https://davur.dexignzone.com/frontend/icons/icomoon/icomoon.css)
12:39:54	25/25	---M--	200	added ('OK')	text/plain	etag:%225f0d5c32-19%22	https://cdn.lineicons.com/robots.txt		(from https://cdn.lineicons.com/2.0/LineIcons.css)
12:39:58	796252/796252	---M--	200	added ('OK')	image/svg+xml	etag:%22c265c-54dfa2bb50680%22	https://davur.dexignzone.com/frontend/icons/flaticon/Flaticon.svg	C:/Mes%20Sites%20Web/dahboard%20reataurant/davur.dexignzone.com/frontend/icons/flaticon/Flaticon.svg	(from https://davur.dexignzone.com/frontend/icons/flaticon/flaticon.css)
12:40:01	1087/1087	---M--	200	added ('OK')	image/png	etag:%2243f-5b079faa1ea80%22	https://davur.dexignzone.com/frontend/vendor/datatables/images/sort_both.png	C:/Mes%20Sites%20Web/dahboard%20reataurant/davur.dexignzone.com/frontend/vendor/datatables/images/sort_both.png	(from https://davur.dexignzone.com/frontend/vendor/datatables/css/jquery.dataTables.min.css)
12:40:02	1023/1023	---M--	200	added ('OK')	image/png	etag:%223ff-5b079fd22c900%22	https://davur.dexignzone.com/frontend/vendor/datatables/images/sort_asc.png	C:/Mes%20Sites%20Web/dahboard%20reataurant/davur.dexignzone.com/frontend/vendor/datatables/images/sort_asc.png	(from https://davur.dexignzone.com/frontend/vendor/datatables/css/jquery.dataTables.min.css)
12:40:04	1020/1020	---M--	200	added ('OK')	image/png	etag:%223fc-5b079fdd9e400%22	https://davur.dexignzone.com/frontend/vendor/datatables/images/sort_desc.png	C:/Mes%20Sites%20Web/dahboard%20reataurant/davur.dexignzone.com/frontend/vendor/datatables/images/sort_desc.png	(from https://davur.dexignzone.com/frontend/vendor/datatables/css/jquery.dataTables.min.css)
12:40:05	1023/1023	---M--	200	added ('OK')	image/png	etag:%223ff-5b079fb960e80%22	https://davur.dexignzone.com/frontend/vendor/datatables/images/sort_asc_disabled.png	C:/Mes%20Sites%20Web/dahboard%20reataurant/davur.dexignzone.com/frontend/vendor/datatables/images/sort_asc_disabled.png	(from https://davur.dexignzone.com/frontend/vendor/datatables/css/jquery.dataTables.min.css)
12:40:06	1020/1020	---M--	200	added ('OK')	image/png	etag:%223fc-5b079fafd7800%22	https://davur.dexignzone.com/frontend/vendor/datatables/images/sort_desc_disabled.png	C:/Mes%20Sites%20Web/dahboard%20reataurant/davur.dexignzone.com/frontend/vendor/datatables/images/sort_desc_disabled.png	(from https://davur.dexignzone.com/frontend/vendor/datatables/css/jquery.dataTables.min.css)
12:40:09	1233/1233	---M--	200	added ('OK')	image/png	etag:%224d1-58dde996f0800%22	https://davur.dexignzone.com/frontend/vendor/jquery-asColorPicker/images/transparent.png	C:/Mes%20Sites%20Web/dahboard%20reataurant/davur.dexignzone.com/frontend/vendor/jquery-asColorPicker/images/transparent.png	(from https://davur.dexignzone.com/frontend/vendor/jquery-asColorPicker/css/asColorPicker.min.css)
12:40:10	14976/14976	---M--	200	added ('OK')	image/png	etag:%223a80-58dde996f0800%22	https://davur.dexignzone.com/frontend/vendor/jquery-asColorPicker/images/saturation.png	C:/Mes%20Sites%20Web/dahboard%20reataurant/davur.dexignzone.com/frontend/vendor/jquery-asColorPicker/images/saturation.png	(from https://davur.dexignzone.com/frontend/vendor/jquery-asColorPicker/css/asColorPicker.min.css)
12:40:18	1805/1805	---M--	200	added ('OK')	image/png	etag:%2270d-58dde996f0800%22	https://davur.dexignzone.com/frontend/vendor/jquery-asColorPicker/images/hue.png	C:/Mes%20Sites%20Web/dahboard%20reataurant/davur.dexignzone.com/frontend/vendor/jquery-asColorPicker/images/hue.png	(from https://davur.dexignzone.com/frontend/vendor/jquery-asColorPicker/css/asColorPicker.min.css)
12:40:23	3158/3158	---M--	200	added ('OK')	image/png	etag:%22c56-58dde996f0800%22	https://davur.dexignzone.com/frontend/vendor/jquery-asColorPicker/images/alpha.png	C:/Mes%20Sites%20Web/dahboard%20reataurant/davur.dexignzone.com/frontend/vendor/jquery-asColorPicker/images/alpha.png	(from https://davur.dexignzone.com/frontend/vendor/jquery-asColorPicker/css/asColorPicker.min.css)
12:40:24	0/-1	---M--	302	error ('')			https://davur.dexignzone.com/dashboard/social-image.png	C:/Mes%20Sites%20Web/dahboard%20reataurant/davur.dexignzone.com/dashboard/social-image.bb.delayed	(from https://davur.dexignzone.com/frontend/page-register.html)
